Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly
3425,33,Female,Scarf,Accessories,  ,Florida,L,Green,Summer,3.6,No,  ,No,No,23,Credit Card,Monthly
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,  ,No,No,31,Credit Card, 
3428,39,Female,T-shirt,Clothing,  ,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,    ,Cash, 
3429,32,Female,Jewelry,Accessories,69,Washington,M,  ,Fall,2.5,No,Next Day Air,No,No,20,  ,Monthly
3430,  ,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,No,3,Debit Card,Weekly
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,  , 
3433,36,Female,Boots,Footwear,44,Connecticut,M,  ,Summer,4.8,No,  ,No,No,6,PayPal,Every 3 Months
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal, 
3435,  ,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,  ,No,  ,No,No,6,  ,Fortnightly
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,  ,No,No,50,Debit Card,Bi-Weekly
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,  ,No,No,1,Bank Transfer,Monthly
3438,22,Female,Jacket,  ,62,Oklahoma,S,Green,Winter,3.5,No,  ,No,No,50,PayPal, 
3439,  ,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3,No,Store Pickup,No,No,33,Credit Card,Monthly
3440,43,Female,Gloves,Accessories,93,Idaho,M,  ,Summer,4.5,No,Express,No,No,25,  ,Quarterly
3441,  ,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,  ,No,No,2,PayPal,Weekly
3442,  ,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card, 
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5,No,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,  ,No,No,12,Bank Transfer,Bi-Weekly
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card, 
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5,No,  ,No,No,20,Cash,Weekly
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly
3449,18,Female,Coat,  ,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3,No,Free Shipping,No,No,13,Credit Card, 
3453,  ,Female,Jacket,  ,  ,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,  ,Fortnightly
3454,  ,Female,Shirt,Clothing,60,  ,L,Pink,Winter,4.3,No,Standard,No,No,8,  ,Bi-Weekly
3455,  ,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,  , 
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,No,21,  ,Monthly
3458,  ,Female,Jewelry,Accessories,87,Maryland,M,  ,Summer,3,No,Express,No,No,29,Cash,Fortnightly
3459,68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,No,2,  ,Quarterly
3460,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,PayPal, 
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,  ,No,Express,No,No,5,Bank Transfer,Bi-Weekly
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,7,Cash,Quarterly
3463,44,Female,  ,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,3,Credit Card,Every 3 Months
3464,  ,Female,Jewelry,Accessories,27,  ,M,Yellow,Fall,2.8,No,  ,No,No,5,PayPal,Fortnightly
3465,36,Female,Coat,  ,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal, 
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,3,Bank Transfer, 
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5,No,Next Day Air,No,No,5,Credit Card, 
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly
3470,36,Female,Socks,Clothing,  ,North Dakota,L,Magenta,Fall,  ,No,Store Pickup,No,No,12,Cash, 
3471,19,Female,Coat,  ,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,  ,No,Store Pickup,No,No,31,Cash,Bi-Weekly
3473,  ,Female,Blouse,Clothing,42,Georgia,S,  ,Summer,4,No,Free Shipping,No,No,15,Debit Card,Weekly
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly
3475,41,Female,Pants,Clothing,82,  ,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,  ,Monthly
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly
3478,53,Female,Handbag,Accessories,  ,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,2,PayPal,Quarterly
3480,46,Female,Sweater,Clothing,  ,New York,S,Orange,Summer,4.9,No,Standard,No,No,1,Cash,Monthly
3481,  ,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,5,PayPal,Monthly
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,1,Debit Card,Bi-Weekly
3483,66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3484,19,Female,Hoodie,Clothing,37,Texas,L,  ,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
3485,44,Female,Dress,Clothing,75,Illinois,L,  ,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer, 
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,  ,No,No,32,PayPal,Every 3 Months
3491,62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,3,Credit Card,Quarterly
3492,22,Female,Pants,Clothing,28,  ,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,8,Bank Transfer, 
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
3495,62,Female,Scarf,Accessories,  ,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,1,PayPal,Quarterly
3496,24,Female,Shorts,Clothing,33,Georgia,XL,  ,Spring,2.8,No,Free Shipping,No,No,1,Cash,Weekly
3497,39,Female,Shoes,Footwear,  ,Idaho,M,Pink,Summer,4,No,Free Shipping,No,No,22,PayPal,Monthly
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,  ,Every 3 Months
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3,No,Next Day Air,No,No,13,PayPal,Every 3 Months
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,3,Bank Transfer,Weekly
3503,  ,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly
3504,  ,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly
3505,  ,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4,No,Next Day Air,No,No,50,  ,Monthly
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,  ,No,No,0,Bank Transfer,Every 3 Months
3507,18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,  ,No,No,12,Cash,Fortnightly
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
3509,52,Female,Pants,Clothing,54,Pennsylvania,M,  ,Fall,4.7,No,Standard,No,No,9,Bank Transfer,Weekly
3510,50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,3,  ,Bi-Weekly
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,  ,No,No,1,  ,Monthly
3512,69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,  ,No,No,21,Credit Card,Every 3 Months
3513,36,Female,Shirt,Clothing,46,Kentucky,M,  ,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
3514,  ,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,  ,Winter,4.7,No,Express,No,No,32,Cash,Monthly
3516,19,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly
3517,34,Female,Boots,Footwear,  ,South Carolina,S,  ,Summer,4,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
3518,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,  ,No,Next Day Air,No,No,3,Debit Card,Every 3 Months
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly
3520,  ,Female,Shorts,Clothing,66,Wisconsin,M,  ,Winter,3.7,No,Next Day Air,No,No,1,Bank Transfer,Fortnightly
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,  ,No,Express,No,No,33,Bank Transfer,Monthly
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,  ,Weekly
3523,  ,Female,Pants,Clothing,  ,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
3524,49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly
3525,69,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
3526,  ,Female,Sunglasses,Accessories,  ,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,7,Bank Transfer, 
3527,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly
3529,38,Female,Scarf,Accessories,67,  ,L,  ,Summer,4.5,No,Free Shipping,No,No,33,PayPal, 
3530,  ,Female,T-shirt,Clothing,  ,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,3,Bank Transfer,Weekly
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,  ,No,No,23,Cash,Quarterly
3533,61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card, 
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,30,  ,Fortnightly
3535,  ,Female,Shoes,Footwear,83,Delaware,M,  ,Fall,3.2,No,Express,No,No,7,Cash,Weekly
3536,68,Female,Shorts,Clothing,  ,Mississippi,M,Red,Summer,5,No,Express,No,No,20,Debit Card,Monthly
3537,  ,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,10,  ,Monthly
3538,57,Female,Handbag,Accessories,92,Georgia,M,  ,Spring,3.5,No,Standard,No,No,0,Credit Card,Every 3 Months
3539,56,Female,Shoes,Footwear,63,Iowa,S,  ,Spring,4.5,No,Store Pickup,No,No,21,  ,Monthly
3540,29,Female,Jewelry,Accessories,  ,New York,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly
3542,59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4,No,Next Day Air,No,No,22,PayPal, 
3543,62,Female,Coat,  ,28,Idaho,S,Olive,Spring,4.2,No,Express,No,No,5,  ,Weekly
3544,58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months
3545,  ,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,  ,No,No,2,Cash,Every 3 Months
3546,48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,  ,No,No,22,Debit Card, 
3547,60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
3548,52,Female,Scarf,Accessories,  ,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card, 
3549,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3,No,Standard,No,No,7,Debit Card,Fortnightly
3550,44,Female,T-shirt,Clothing,  ,Oregon,M,Cyan,Summer,3.4,No,  ,No,No,11,Bank Transfer,Fortnightly
3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly
3552,66,Female,Gloves,Accessories,  ,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,20,  ,Weekly
3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,5,Cash,Quarterly
3557,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Express,No,No,3,Cash,Bi-Weekly
3558,52,Female,Jacket,  ,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,9,  ,Quarterly
3560,18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3,No,Next Day Air,No,No,13,  ,Every 3 Months
3561,18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card, 
3562,63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
3563,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3564,43,Female,Blouse,Clothing,90,  ,M,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months
3565,60,Female,Gloves,Accessories,  ,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,0,  , 
3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,  ,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly
3567,28,Female,  ,Clothing,88,Alaska,S,Orange,Spring,  ,No,Next Day Air,No,No,1,  ,Monthly
3568,32,Female,Scarf,Accessories,  ,New Mexico,S,Silver,Summer,4,No,Next Day Air,No,No,26,Credit Card,Monthly
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,1,PayPal,Quarterly
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,  ,No,Express,No,No,9,Bank Transfer,Fortnightly
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card, 
3572,70,Female,Skirt,Clothing,27,North Dakota,M,  ,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5,No,Standard,No,No,25,Credit Card,Monthly
3574,43,Female,  ,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
3576,61,Female,Coat,  ,95,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,9,  ,Bi-Weekly
3577,29,Female,Boots,Footwear,24,  ,L,Yellow,Spring,3,No,Express,No,No,12,  ,Bi-Weekly
3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly
3579,46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
3581,51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,  ,No,No,3,Cash,Bi-Weekly
3582,  ,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly
3583,23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,  ,No,No,15,PayPal, 
3584,52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,    ,Credit Card,Every 3 Months
3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Express,No,No,8,Debit Card,Monthly
3586,39,Female,Gloves,Accessories,41,New York,XL,  ,Winter,4.1,No,Standard,No,No,  ,  ,Bi-Weekly
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card, 
3589,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,  ,No,No,0,Cash, 
3590,  ,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
3591,  ,Female,Dress,Clothing,87,South Dakota,M,  ,Fall,2.9,No,  ,No,No,19,  ,Every 3 Months
3592,48,Female,Jacket,  ,89,South Dakota,M,Gold,Winter,3.2,No,  ,No,No,38,Bank Transfer,Quarterly
3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,  ,No,No,18,  ,Fortnightly
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,2,PayPal,Monthly
3595,19,Female,Scarf,Accessories,87,  ,L,Charcoal,Summer,2.6,No,  ,No,No,29,  ,Quarterly
3596,  ,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,  ,No,Store Pickup,No,No,1,PayPal, 
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,    ,Cash,Fortnightly
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,  ,No,Standard,No,No,18,Bank Transfer,Quarterly
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
3600,37,Female,Scarf,Accessories,  ,Kansas,S,Peach,Spring,4.6,No,Express,No,No,  ,Cash,Weekly
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3,No,Next Day Air,No,No,3,PayPal,Monthly
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,  ,No,Store Pickup,No,No,0,Debit Card,Quarterly
3604,  ,Female,  ,Clothing,  ,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly
3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,  ,No,Standard,No,No,17,Debit Card, 
3606,68,Female,  ,Clothing,41,  ,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,1,  , 
3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,  ,No,Standard,No,No,20,  ,Bi-Weekly
3609,24,Female,Gloves,Accessories,  ,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months
3610,  ,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3,No,  ,No,No,31,Debit Card,Monthly
3611,18,Female,Jacket,  ,86,Texas,XL,Green,Fall,4.8,No,  ,No,No,23,Bank Transfer,Fortnightly
3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card, 
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months
3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,0,  , 
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,  ,No,No,19,Bank Transfer, 
3616,35,Female,Dress,Clothing,  ,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,  ,Credit Card,Monthly
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,  ,No,Store Pickup,No,No,33,Debit Card,Fortnightly
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly
3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4,No,  ,No,No,7,PayPal,Bi-Weekly
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,  ,No,No,50,  ,Weekly
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4,No,  ,No,No,5,Cash,Fortnightly
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card, 
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,  ,No,No,  ,PayPal,Weekly
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,No,32,  ,Quarterly
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,  ,No,Next Day Air,No,No,8,Cash,Every 3 Months
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,    ,Debit Card,Fortnightly
3631,  ,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly
3633,  ,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly
3634,39,Female,Gloves,Accessories,  ,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,  ,No,Standard,No,No,17,PayPal, 
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,  ,No,Free Shipping,No,No,17,Credit Card,Fortnightly
3637,50,Female,Sandals,Footwear,  ,California,L,Lavender,Summer,4.2,No,  ,No,No,36,Cash,Weekly
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
3639,40,Female,Backpack,Accessories,  ,Kansas,M,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Bi-Weekly
3640,  ,Female,Coat,  ,44,Illinois,M,Brown,Summer,3.6,No,  ,No,No,39,  , 
3641,47,Female,Sunglasses,Accessories,  ,Minnesota,L,Pink,Spring,4,No,Next Day Air,No,No,17,PayPal,Monthly
3642,51,Female,Jacket,  ,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
